"2000","540","O","3224"
"2000","541","A","118101"
"2000","541","C","52620"
"2000","541","O","34787"
"2000","542","A","65021"
"2000","542","C","27778"
"2000","542","O","8564"
"2000","543","A","66685"
"2000","543","C","35726"
"2000","543","O","12033"
"2000","544","A","193968"
"2000","544","C","86353"
"2000","544","O","65130"
"2000","545","C","12262"
"2000","545","O","10561"
"2000","548","A","42431"
"2000","548","C","25496"
"2000","548","O","19321"
"2000","549","A","230874"
"2000","549","C","94078"
"2000","549","O","29575"
"2000","550","O","17061"
"2000","551","A","97834"
"2000","551","C","53941"
"2000","551","O","55247"
"2000","553","A","196723"
"2000","553","C","118699"
"2000","553","O","24869"
"2000","554","A","550789"
"2000","554","C","182696"
"2000","554","O","63491"
"2000","558","A","15366"
"2000","558","C","7187"
"2000","558","O","6748"
"2000","559","A","43035"
"2000","560","O","17012"
"2000","561","A","32265"
"2000","561","C","20341"
"2000","561","O","12255"
"2000","570","A","63464"
"2000","570","O","6547"
"2000","572","C","5626"
"2000","572","O","5852"
"2000","574","A","23249"
"2000","574","C","13355"
"2000","574","O","4072"
"2000","575","A","6810"
"2000","576","C","1904"
"2000","576","O","849"
"2000","590","C","5517"
"2000","591","A","29807"
"2000","591","C","16399"
"2000","596","C","10441"
"2000","598","A","25611"
"2000","598","C","12533"
"2000","599","A","15623"
"2000","600","A","836640"
"2000","600","C","304483"
"2000","600","O","362246"
"2000","601","A","732295"
"2000","601","C","273176"
"2000","601","O","277201"
"2000","602","C","4506"
"2000","603","A","10377"
"2000","603","O","1690"
"2000","604","A","730158"
"2000","604","C","289312"
"2000","604","O","319516"
"2000","605","A","354057"
"2000","605","C","170798"
"2000","605","O","101143"
"2000","606","A","1533959"
"2000","606","C","420096"
"2000","606","O","620000"
"2000","607","A","14642"
"2000","607","C","4668"
"2000","607","O","2824"
"2000","608","A","58352"
"2000","608","C","11410"
"2000","608","O","11832"
"2000","609","O","4504"
"2000","610","A","115521"
"2000","610","C","62518"
"2000","610","O","53257"
"2000","611","O","6545"
"2000","612","A","27314"
"2000","612","C","15225"
"2000","612","O","5669"
"2000","613","A","39513"
"2000","613","O","3932"
"2000","614","A","20628"
"2000","614","O","8010"
"2000","615","C","13385"
"2000","615","O","7400"
"2000","617","A","51894"
"2000","617","C","18726"
"2000","617","O","5283"
"2000","619","A","27781"
"2000","619","O","7756"
"2000","620","A","88267"
"2000","620","C","22135"
"2000","620","O","20860"
"2000","622","A","61210"
"2000","622","C","31518"
"2000","622","O","19278"
"2000","624","A","36193"
"2000","624","C","21015"
"2000","624","O","15965"
"2000","625","A","50740"
"2000","625","C","39913"
"2000","625","O","24662"
"2000","626","A","61013"
"2000","626","C","23172"
"2000","626","O","17161"
"2000","627","A","16726"
"2000","627","C","19461"
"2000","627","O","27568"
"2000","628","A","51354"
"2000","628","C","15130"
"2000","628","O","14026"
