"mergeID","zip","state_ers","county_cl_ers","zip3","FIPS_ers","pop2010_ers","RUCC_2013_ers","urbanmarker"
"AL chilton county","36790","AL","chilton county","367","01021","43,643",1,1
"AL chilton county","36750","AL","chilton county","367","01021","43,643",1,1
"AL chilton county","35046","AL","chilton county","350","01021","43,643",1,1
"AL chilton county","35045","AL","chilton county","350","01021","43,643",1,1
"AL chilton county","36091","AL","chilton county","360","01021","43,643",1,1
"AL choctaw county","36921","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36919","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36904","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36913","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36908","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36910","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36912","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36915","AL","choctaw county","369","01023","13,859",9,0
"AL choctaw county","36916","AL","choctaw county","369","01023","13,859",9,0
"AL clarke county","36436","AL","clarke county","364","01025","25,833",7,0
"AL clarke county","36501","AL","clarke county","365","01025","25,833",7,0
"AL clarke county","36540","AL","clarke county","365","01025","25,833",7,0
"AL clarke county","36515","AL","clarke county","365","01025","25,833",7,0
"AL clarke county","36451","AL","clarke county","364","01025","25,833",7,0
"AL clarke county","36524","AL","clarke county","365","01025","25,833",7,0
"AL clarke county","36762","AL","clarke county","367","01025","25,833",7,0
"AL clarke county","36482","AL","clarke county","364","01025","25,833",7,0
"AL clarke county","36727","AL","clarke county","367","01025","25,833",7,0
"AL clarke county","36545","AL","clarke county","365","01025","25,833",7,0
"AL clarke county","36784","AL","clarke county","367","01025","25,833",7,0
"AL clarke county","36446","AL","clarke county","364","01025","25,833",7,0
"AL clay county","36266","AL","clay county","362","01027","13,932",9,0
"AL clay county","36258","AL","clay county","362","01027","13,932",9,0
"AL clay county","35082","AL","clay county","350","01027","13,932",9,0
"AL clay county","36255","AL","clay county","362","01027","13,932",9,0
"AL clay county","36251","AL","clay county","362","01027","13,932",9,0
"AL clay county","36267","AL","clay county","362","01027","13,932",9,0
"AL cleburne county","36264","AL","cleburne county","362","01029","14,972",8,0
"AL cleburne county","36262","AL","cleburne county","362","01029","14,972",8,0
"AL cleburne county","36273","AL","cleburne county","362","01029","14,972",8,0
"AL cleburne county","36261","AL","cleburne county","362","01029","14,972",8,0
"AL cleburne county","36269","AL","cleburne county","362","01029","14,972",8,0
"AL coffee county","36034","AL","coffee county","360","01031","49,948",4,0
"AL coffee county","36330","AL","coffee county","363","01031","49,948",4,0
"AL coffee county","36323","AL","coffee county","363","01031","49,948",4,0
"AL coffee county","36346","AL","coffee county","363","01031","49,948",4,0
"AL coffee county","36453","AL","coffee county","364","01031","49,948",4,0
"AL coffee county","36351","AL","coffee county","363","01031","49,948",4,0
"AL coffee county","36331","AL","coffee county","363","01031","49,948",4,0
"AL colbert county","35616","AL","colbert county","356","01033","54,428",3,1
"AL colbert county","35662","AL","colbert county","356","01033","54,428",3,1
"AL colbert county","35660","AL","colbert county","356","01033","54,428",3,1
"AL colbert county","35674","AL","colbert county","356","01033","54,428",3,1
"AL colbert county","35661","AL","colbert county","356","01033","54,428",3,1
"AL colbert county","35646","AL","colbert county","356","01033","54,428",3,1
"AL conecuh county","36432","AL","conecuh county","364","01035","13,228",7,0
"AL conecuh county","36475","AL","conecuh county","364","01035","13,228",7,0
"AL conecuh county","36429","AL","conecuh county","364","01035","13,228",7,0
"AL conecuh county","36454","AL","conecuh county","364","01035","13,228",7,0
"AL conecuh county","36473","AL","conecuh county","364","01035","13,228",7,0
"AL conecuh county","36401","AL","conecuh county","364","01035","13,228",7,0
"AL coosa county","35089","AL","coosa county","350","01037","11,539",8,0
"AL coosa county","36026","AL","coosa county","360","01037","11,539",8,0
"AL coosa county","35072","AL","coosa county","350","01037","11,539",8,0
"AL coosa county","35183","AL","coosa county","351","01037","11,539",8,0
"AL coosa county","35136","AL","coosa county","351","01037","11,539",8,0
"AL covington county","36474","AL","covington county","364","01039","37,765",6,0
"AL covington county","36455","AL","covington county","364","01039","37,765",6,0
"AL covington county","36442","AL","covington county","364","01039","37,765",6,0
"AL covington county","36420","AL","covington county","364","01039","37,765",6,0
"AL covington county","36476","AL","covington county","364","01039","37,765",6,0
"AL covington county","36483","AL","covington county","364","01039","37,765",6,0
"AL covington county","36421","AL","covington county","364","01039","37,765",6,0
"AL covington county","36038","AL","covington county","360","01039","37,765",6,0
"AL covington county","36467","AL","covington county","364","01039","37,765",6,0
"AL crenshaw county","36009","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36042","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36062","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36049","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36046","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36041","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36028","AL","crenshaw county","360","01041","13,906",8,0
"AL crenshaw county","36071","AL","crenshaw county","360","01041","13,906",8,0
"AL cullman county","35055","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35057","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35058","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35098","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35087","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35070","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35077","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35033","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35053","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35179","AL","cullman county","351","01043","80,406",4,0
"AL cullman county","35019","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35083","AL","cullman county","350","01043","80,406",4,0
"AL cullman county","35056","AL","cullman county","350","01043","80,406",4,0
"AL dale county","36374","AL","dale county","363","01045","50,251",4,0
"AL dale county","36322","AL","dale county","363","01045","50,251",4,0
"AL dale county","36311","AL","dale county","363","01045","50,251",4,0
"AL dale county","36350","AL","dale county","363","01045","50,251",4,0
"AL dale county","36361","AL","dale county","363","01045","50,251",4,0
"AL dale county","36352","AL","dale county","363","01045","50,251",4,0
"AL dale county","36362","AL","dale county","363","01045","50,251",4,0
"AL dale county","36371","AL","dale county","363","01045","50,251",4,0
"AL dale county","36360","AL","dale county","363","01045","50,251",4,0
"AL dallas county","36773","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36758","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36775","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36702","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36703","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36767","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36701","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36759","AL","dallas county","367","01047","43,820",4,0
"AL dallas county","36761","AL","dallas county","367","01047","43,820",4,0
"AL dekalb county","35963","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35981","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35962","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35967","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35975","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35984","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35989","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35974","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35978","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35961","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35968","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35971","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35986","AL","dekalb county","359","01049","71,109",6,0
"AL dekalb county","35988","AL","dekalb county","359","01049","71,109",6,0
"AL elmore county","36093","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36080","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36092","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36045","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36022","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36020","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36054","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36078","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36024","AL","elmore county","360","01051","79,303",2,1
"AL elmore county","36025","AL","elmore county","360","01051","79,303",2,1
"AL escambia county","36503","AL","escambia county","365","01053","38,319",6,0
"AL escambia county","36427","AL","escambia county","364","01053","38,319",6,0
"AL escambia county","36543","AL","escambia county","365","01053","38,319",6,0
"AL escambia county","36504","AL","escambia county","365","01053","38,319",6,0
"AL escambia county","36502","AL","escambia county","365","01053","38,319",6,0
"AL escambia county","36441","AL","escambia county","364","01053","38,319",6,0
"AL escambia county","36426","AL","escambia county","364","01053","38,319",6,0
"AL etowah county","35952","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35902","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35904","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35903","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35907","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35956","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35990","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35954","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35901","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35972","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35906","AL","etowah county","359","01055","104,430",3,1
"AL etowah county","35905","AL","etowah county","359","01055","104,430",3,1
"AL fayette county","35545","AL","fayette county","355","01057","17,241",6,0
"AL fayette county","35559","AL","fayette county","355","01057","17,241",6,0
